# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.192071 -----------------
#dely    BF    dB     BFVar
0.050  0.1965  0.0001  0.0032
0.150  0.1873  0.0001  0.0042
0.250  0.1816  0.0001  0.0029
0.350  0.1772  0.0001  0.0040
0.450  0.1742  0.0001  0.0034
0.550  0.1674  0.0001  0.0032
0.650  0.1564  0.0001  0.0018
0.750  0.1416  0.0001  0.0022
0.850  0.1252  0.0001  0.0015
0.950  0.1067  0.0001  0.0013
1.050  0.0889  0.0001  0.0012
1.150  0.0694  0.0001  0.0013
1.250  0.0535  0.0001  0.0035
1.350  0.0395  0.0001  0.0015
1.450  0.0270  0.0001  0.0010
1.550  0.0169  0.0000  0.0005
1.650  0.0088  0.0000  0.0003
1.750  0.0025  0.0000  0.0003
