# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.102986 -----------------
#dely    BF    dB     BFVar
0.050  0.1129  0.0001  0.0020
0.150  0.1069  0.0001  0.0018
0.250  0.1001  0.0001  0.0018
0.350  0.0948  0.0001  0.0016
0.450  0.0894  0.0001  0.0032
0.550  0.0827  0.0001  0.0018
0.650  0.0747  0.0001  0.0012
0.750  0.0682  0.0001  0.0012
0.850  0.0612  0.0000  0.0013
0.950  0.0542  0.0000  0.0009
1.050  0.0459  0.0000  0.0007
1.150  0.0386  0.0000  0.0007
1.250  0.0315  0.0000  0.0005
1.350  0.0250  0.0000  0.0010
1.450  0.0194  0.0000  0.0007
1.550  0.0134  0.0000  0.0003
1.650  0.0084  0.0000  0.0007
1.750  0.0026  0.0000  0.0002
