# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0781306 -----------------
#dely    BF
0.050  0.1545  0.0025
0.150  0.1494  0.0024
0.250  0.1298  0.0022
0.350  0.0952  0.0018
0.450  0.0817  0.0016
0.550  0.0606  0.0013
0.650  0.0410  0.0010
0.750  0.0260  0.0007
0.850  0.0195  0.0006
0.950  0.0097  0.0003
1.050  0.0090  0.0004
1.150  0.0036  0.0002
1.250  0.0011  0.0001
1.350  0.0004  0.0000
1.450 -0.0002 -0.0000
1.550  0.0001  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
