# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0593605 -----------------
#dely    BF
0.050  0.0844  0.0044
0.150  0.0950  0.0048
0.250  0.0847  0.0048
0.350  0.0723  0.0042
0.450  0.0780  0.0049
0.550  0.0401  0.0028
0.650  0.0411  0.0030
0.750  0.0292  0.0023
0.850  0.0251  0.0022
0.950  0.0277  0.0028
1.050  0.0050  0.0006
1.150  0.0036  0.0005
1.250  0.0043  0.0007
1.350  0.0038  0.0009
1.450 -0.0006 -0.0002
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
