# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0706285 -----------------
#dely    BF    dB     BFVar
0.050  0.0914  0.0003  0.0016
0.150  0.0897  0.0003  0.0352
0.250  0.0849  0.0003  0.0043
0.350  0.0780  0.0003  0.0031
0.450  0.0714  0.0003  0.0021
0.550  0.0630  0.0003  0.0016
0.650  0.0551  0.0003  0.0026
0.750  0.0469  0.0003  0.0111
0.850  0.0399  0.0003  0.0019
0.950  0.0305  0.0002  0.0016
1.050  0.0232  0.0002  0.0014
1.150  0.0154  0.0002  0.0006
1.250  0.0095  0.0001  0.0007
1.350  0.0049  0.0001  0.0006
1.450  0.0020  0.0000  0.0002
1.550  0.0004  0.0000  0.0001
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
