# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.250086 -----------------
#dely    BF
0.050  0.3076  0.0002
0.150  0.2881  0.0002
0.250  0.2680  0.0002
0.350  0.2480  0.0002
0.450  0.2286  0.0002
0.550  0.2073  0.0002
0.650  0.1823  0.0002
0.750  0.1595  0.0002
0.850  0.1390  0.0002
0.950  0.1176  0.0001
1.050  0.0969  0.0001
1.150  0.0791  0.0001
1.250  0.0615  0.0001
1.350  0.0465  0.0001
1.450  0.0329  0.0001
1.550  0.0222  0.0001
1.650  0.0120  0.0000
1.750  0.0037  0.0000
