# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.111852 -----------------
#dely    BF
0.050 -0.1375 -0.0002
0.150 -0.1322 -0.0002
0.250 -0.1213 -0.0002
0.350 -0.1125 -0.0002
0.450 -0.1006 -0.0001
0.550 -0.0876 -0.0001
0.650 -0.0768 -0.0001
0.750 -0.0676 -0.0001
0.850 -0.0596 -0.0001
0.950 -0.0529 -0.0001
1.050 -0.0449 -0.0001
1.150 -0.0397 -0.0001
1.250 -0.0316 -0.0001
1.350 -0.0232 -0.0001
1.450 -0.0167 -0.0001
1.550 -0.0097 -0.0001
1.650 -0.0038 -0.0000
1.750 -0.0003 -0.0000
