# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.47726 -----------------
#dely    BF
0.050 -0.8655 -0.0065
0.150 -0.8361 -0.0065
0.250 -0.7833 -0.0064
0.350 -0.6479 -0.0055
0.450 -0.5809 -0.0052
0.550 -0.5500 -0.0052
0.650 -0.3022 -0.0030
0.750 -0.1618 -0.0017
0.850 -0.1600 -0.0018
0.950 -0.0132 -0.0002
1.050  0.0143  0.0002
1.150  0.0683  0.0011
1.250  0.0180  0.0003
1.350  0.0557  0.0011
1.450  0.0191  0.0004
1.550 -0.0728 -0.0021
1.650  0.0134  0.0005
1.750  0.0122  0.0008
