# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.347108 -----------------
#dely    BF    dB     BFVar
0.050  0.5791  0.0003  0.0023
0.150  0.5327  0.0003  0.0032
0.250  0.4740  0.0002  0.0048
0.350  0.4139  0.0002  0.0023
0.450  0.3483  0.0002  0.0031
0.550  0.2868  0.0002  0.0016
0.650  0.2308  0.0002  0.0021
0.750  0.1790  0.0001  0.0033
0.850  0.1364  0.0001  0.0026
0.950  0.0996  0.0001  0.0017
1.050  0.0712  0.0001  0.0012
1.150  0.0490  0.0001  0.0013
1.250  0.0316  0.0000  0.0014
1.350  0.0198  0.0000  0.0009
1.450  0.0108  0.0000  0.0005
1.550  0.0055  0.0000  0.0002
1.650  0.0021  0.0000  0.0004
1.750  0.0004  0.0000  0.0001
