# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0187859 -----------------
#dely    BF
0.050 -0.0784 -0.0034
0.150 -0.0254 -0.0011
0.250 -0.0588 -0.0027
0.350 -0.0480 -0.0023
0.450 -0.0011 -0.0001
0.550  0.0365  0.0022
0.650 -0.0385 -0.0025
0.750 -0.0286 -0.0021
0.850 -0.0004 -0.0000
0.950 -0.0110 -0.0009
1.050  0.0178  0.0020
1.150  0.0192  0.0028
1.250  0.0108  0.0019
1.350  0.0138  0.0033
1.450  0.0014  0.0004
1.550  0.0028  0.0012
1.650  0.0000  0.0000
1.750  0.0000  0.0000
