# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0305957 -----------------
#dely    BF
0.050 -0.0537 -0.0012
0.150 -0.0401 -0.0009
0.250 -0.0338 -0.0008
0.350 -0.0317 -0.0008
0.450 -0.0325 -0.0009
0.550 -0.0275 -0.0009
0.650 -0.0279 -0.0010
0.750 -0.0220 -0.0009
0.850 -0.0148 -0.0007
0.950 -0.0115 -0.0007
1.050 -0.0057 -0.0004
1.150 -0.0028 -0.0003
1.250 -0.0011 -0.0002
1.350 -0.0007 -0.0002
1.450 -0.0001 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
