# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.0140  0.0005  0.0185 2000000
0.150  -0.0150  0.0005  0.0154 2000000
0.250  -0.0114  0.0004  0.0176 2000000
0.350  -0.0109  0.0014  0.0354 2000000
0.450  -0.0059  0.0006  0.0233 2000000
0.550  -0.0007  0.0003  0.0164 2000000
0.650  -0.0206  0.0093  0.0943 2000000
0.750  -0.0008  0.0000  0.0031 2000000
0.850  -0.0082  0.0001  0.0071 2000000
0.950  -0.0082  0.0001  0.0032 2000000
1.050  -0.0024  0.0000  0.0047 2000000
1.150  -0.0043  0.0000  0.0020 2000000
1.250  -0.0015  0.0000  0.0046 2000000
1.350  -0.0001  0.0000  0.0004 2000000
1.450  -0.0002  0.0000  0.0002 2000000
1.550   0.0000  0.0000  0.0000 2000000
1.650   0.0000  0.0000  0.0000 2000000
1.750   0.0000  0.0000  0.0000 2000000
0.050   0.0066  0.0003  0.0151 4000000
0.150  -0.0129  0.0003  0.0112 4000000
0.250  -0.0112  0.0003  0.0125 4000000
0.350  -0.0127  0.0008  0.0252 4000000
0.450  -0.0067  0.0003  0.0165 4000000
0.550  -0.0051  0.0002  0.0124 4000000
0.650  -0.0198  0.0048  0.0667 4000000
0.750  -0.0028  0.0000  0.0030 4000000
0.850  -0.0076  0.0001  0.0052 4000000
0.950  -0.0083  0.0001  0.0024 4000000
1.050  -0.0033  0.0000  0.0034 4000000
1.150  -0.0041  0.0000  0.0015 4000000
1.250  -0.0007  0.0000  0.0034 4000000
1.350   0.0001  0.0000  0.0003 4000000
1.450  -0.0003  0.0000  0.0002 4000000
1.550   0.0000  0.0000  0.0000 4000000
1.650   0.0000  0.0000  0.0000 4000000
1.750   0.0000  0.0000  0.0000 4000000
0.050   0.0039  0.0002  0.0130 6000000
0.150  -0.0111  0.0002  0.0095 6000000
0.250  -0.0095  0.0002  0.0106 6000000
0.350  -0.0145  0.0006  0.0207 6000000
0.450  -0.0066  0.0002  0.0135 6000000
0.550  -0.0068  0.0002  0.0105 6000000
0.650  -0.0199  0.0034  0.0544 6000000
0.750  -0.0035  0.0000  0.0027 6000000
0.850  -0.0077  0.0001  0.0043 6000000
0.950  -0.0075  0.0001  0.0023 6000000
1.050  -0.0030  0.0000  0.0029 6000000
1.150  -0.0043  0.0000  0.0013 6000000
1.250  -0.0002  0.0000  0.0028 6000000
1.350   0.0001  0.0000  0.0003 6000000
1.450  -0.0002  0.0000  0.0001 6000000
1.550   0.0000  0.0000  0.0000 6000000
1.650   0.0000  0.0000  0.0000 6000000
1.750   0.0000  0.0000  0.0000 6000000
0.050   0.0024  0.0001  0.0115 8000000
0.150  -0.0100  0.0002  0.0085 8000000
0.250  -0.0082  0.0002  0.0094 8000000
0.350  -0.0147  0.0005  0.0180 8000000
0.450  -0.0074  0.0002  0.0118 8000000
0.550  -0.0076  0.0001  0.0092 8000000
0.650  -0.0194  0.0026  0.0472 8000000
0.750  -0.0042  0.0000  0.0026 8000000
0.850  -0.0078  0.0001  0.0037 8000000
0.950  -0.0072  0.0001  0.0021 8000000
1.050  -0.0029  0.0000  0.0025 8000000
1.150  -0.0044  0.0000  0.0011 8000000
1.250  -0.0000  0.0000  0.0025 8000000
1.350   0.0001  0.0000  0.0002 8000000
1.450  -0.0002  0.0000  0.0001 8000000
1.550   0.0000  0.0000  0.0000 8000000
1.650   0.0000  0.0000  0.0000 8000000
1.750   0.0000  0.0000  0.0000 8000000
0.050   0.0009  0.0001  0.0108 10000000
0.150  -0.0090  0.0001  0.0079 10000000
0.250  -0.0075  0.0001  0.0085 10000000
0.350  -0.0146  0.0005  0.0161 10000000
0.450  -0.0081  0.0002  0.0106 10000000
0.550  -0.0089  0.0002  0.0087 10000000
0.650  -0.0186  0.0021  0.0422 10000000
0.750  -0.0046  0.0000  0.0025 10000000
0.850  -0.0078  0.0001  0.0033 10000000
0.950  -0.0071  0.0001  0.0019 10000000
1.050  -0.0029  0.0000  0.0022 10000000
1.150  -0.0042  0.0000  0.0011 10000000
1.250   0.0000  0.0000  0.0022 10000000
1.350   0.0001  0.0000  0.0002 10000000
1.450  -0.0002  0.0000  0.0001 10000000
1.550   0.0000  0.0000  0.0000 10000000
1.650   0.0000  0.0000  0.0000 10000000
1.750   0.0000  0.0000  0.0000 10000000
0.050  -0.0006  0.0001  0.0104 12000000
0.150  -0.0082  0.0001  0.0074 12000000
0.250  -0.0069  0.0001  0.0079 12000000
0.350  -0.0146  0.0004  0.0147 12000000
0.450  -0.0087  0.0002  0.0098 12000000
0.550  -0.0100  0.0002  0.0082 12000000
0.650  -0.0176  0.0018  0.0386 12000000
0.750  -0.0050  0.0000  0.0025 12000000
0.850  -0.0078  0.0001  0.0030 12000000
0.950  -0.0071  0.0001  0.0017 12000000
1.050  -0.0030  0.0000  0.0020 12000000
1.150  -0.0040  0.0000  0.0011 12000000
1.250   0.0000  0.0000  0.0020 12000000
1.350   0.0000  0.0000  0.0002 12000000
1.450  -0.0002  0.0000  0.0001 12000000
1.550   0.0000  0.0000  0.0000 12000000
1.650   0.0000  0.0000  0.0000 12000000
1.750   0.0000  0.0000  0.0000 12000000
0.050  -0.0016  0.0001  0.0099 14000000
0.150  -0.0077  0.0001  0.0070 14000000
0.250  -0.0063  0.0001  0.0074 14000000
0.350  -0.0145  0.0004  0.0136 14000000
0.450  -0.0090  0.0002  0.0091 14000000
0.550  -0.0104  0.0002  0.0077 14000000
0.650  -0.0168  0.0016  0.0358 14000000
0.750  -0.0054  0.0000  0.0025 14000000
0.850  -0.0078  0.0001  0.0028 14000000
0.950  -0.0071  0.0001  0.0016 14000000
1.050  -0.0031  0.0000  0.0019 14000000
1.150  -0.0038  0.0000  0.0011 14000000
1.250  -0.0000  0.0000  0.0019 14000000
1.350   0.0000  0.0000  0.0002 14000000
1.450  -0.0002  0.0000  0.0001 14000000
1.550   0.0000  0.0000  0.0000 14000000
1.650   0.0000  0.0000  0.0000 14000000
1.750   0.0000  0.0000  0.0000 14000000
0.050  -0.0022  0.0001  0.0094 16000000
0.150  -0.0071  0.0001  0.0067 16000000
0.250  -0.0059  0.0001  0.0071 16000000
0.350  -0.0143  0.0004  0.0127 16000000
0.450  -0.0094  0.0002  0.0086 16000000
0.550  -0.0106  0.0002  0.0072 16000000
0.650  -0.0163  0.0014  0.0335 16000000
0.750  -0.0057  0.0000  0.0025 16000000
0.850  -0.0078  0.0001  0.0026 16000000
0.950  -0.0070  0.0001  0.0015 16000000
1.050  -0.0031  0.0000  0.0018 16000000
1.150  -0.0037  0.0000  0.0011 16000000
1.250  -0.0000  0.0000  0.0018 16000000
1.350  -0.0000  0.0000  0.0002 16000000
1.450  -0.0002  0.0000  0.0001 16000000
1.550   0.0000  0.0000  0.0000 16000000
1.650   0.0000  0.0000  0.0000 16000000
1.750   0.0000  0.0000  0.0000 16000000
0.050  -0.0025  0.0001  0.0089 18000000
0.150  -0.0067  0.0001  0.0064 18000000
0.250  -0.0055  0.0001  0.0067 18000000
0.350  -0.0140  0.0003  0.0120 18000000
0.450  -0.0098  0.0002  0.0082 18000000
0.550  -0.0107  0.0002  0.0068 18000000
0.650  -0.0160  0.0013  0.0316 18000000
0.750  -0.0059  0.0000  0.0024 18000000
0.850  -0.0078  0.0001  0.0025 18000000
0.950  -0.0070  0.0001  0.0014 18000000
1.050  -0.0033  0.0000  0.0017 18000000
1.150  -0.0036  0.0000  0.0011 18000000
1.250  -0.0000  0.0000  0.0017 18000000
1.350  -0.0000  0.0000  0.0002 18000000
1.450  -0.0002  0.0000  0.0001 18000000
1.550   0.0000  0.0000  0.0000 18000000
1.650   0.0000  0.0000  0.0000 18000000
1.750   0.0000  0.0000  0.0000 18000000
0.050  -0.0029  0.0001  0.0086 20000000
0.150  -0.0064  0.0001  0.0061 20000000
0.250  -0.0052  0.0001  0.0065 20000000
0.350  -0.0137  0.0003  0.0115 20000000
0.450  -0.0102  0.0002  0.0079 20000000
0.550  -0.0107  0.0002  0.0065 20000000
0.650  -0.0157  0.0011  0.0300 20000000
0.750  -0.0061  0.0000  0.0023 20000000
0.850  -0.0077  0.0001  0.0024 20000000
0.950  -0.0070  0.0001  0.0013 20000000
1.050  -0.0034  0.0000  0.0017 20000000
1.150  -0.0035  0.0000  0.0011 20000000
1.250  -0.0000  0.0000  0.0016 20000000
1.350  -0.0001  0.0000  0.0002 20000000
1.450  -0.0001  0.0000  0.0001 20000000
1.550   0.0000  0.0000  0.0000 20000000
1.650   0.0000  0.0000  0.0000 20000000
1.750   0.0000  0.0000  0.0000 20000000
