# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.253765 -----------------
#dely    BF    dB     BFVar
0.050  0.3118  0.0002  0.0034
0.150  0.2923  0.0002  0.0040
0.250  0.2750  0.0002  0.0048
0.350  0.2523  0.0002  0.0035
0.450  0.2335  0.0002  0.0048
0.550  0.2139  0.0002  0.0027
0.650  0.1864  0.0002  0.0028
0.750  0.1647  0.0002  0.0050
0.850  0.1422  0.0001  0.0016
0.950  0.1219  0.0001  0.0037
1.050  0.0998  0.0001  0.0014
1.150  0.0795  0.0001  0.0013
1.250  0.0616  0.0001  0.0018
1.350  0.0456  0.0001  0.0012
1.450  0.0314  0.0001  0.0029
1.550  0.0185  0.0001  0.0009
1.650  0.0067  0.0000  0.0006
1.750  0.0007  0.0000  0.0001
