# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00146525 -----------------
#dely    BF
0.050 -0.0128 -0.0012
0.150  0.0041  0.0004
0.250  0.0129  0.0012
0.350 -0.0189 -0.0019
0.450 -0.0208 -0.0023
0.550  0.0053  0.0007
0.650  0.0115  0.0016
0.750 -0.0184 -0.0028
0.850  0.0162  0.0027
0.950  0.0110  0.0022
1.050  0.0037  0.0008
1.150  0.0201  0.0054
1.250 -0.0018 -0.0008
1.350  0.0022  0.0009
1.450  0.0004  0.0003
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
