# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.267696 -----------------
#dely    BF
0.050  0.4179  0.0005
0.150  0.3901  0.0005
0.250  0.3597  0.0005
0.350  0.3148  0.0004
0.450  0.2789  0.0004
0.550  0.2316  0.0003
0.650  0.1893  0.0003
0.750  0.1515  0.0003
0.850  0.1158  0.0002
0.950  0.0841  0.0002
1.050  0.0587  0.0001
1.150  0.0372  0.0001
1.250  0.0246  0.0001
1.350  0.0141  0.0001
1.450  0.0063  0.0000
1.550  0.0022  0.0000
1.650  0.0003  0.0000
1.750 -0.0000 -0.0000
