# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0672516 -----------------
#dely    BF    dB     BFVar
0.050  0.0995  0.0004  0.0036
0.150  0.0957  0.0004  0.0023
0.250  0.0874  0.0004  0.0029
0.350  0.0769  0.0004  0.0019
0.450  0.0686  0.0003  0.0020
0.550  0.0580  0.0003  0.0026
0.650  0.0499  0.0003  0.0015
0.750  0.0407  0.0003  0.0069
0.850  0.0318  0.0002  0.0019
0.950  0.0250  0.0002  0.0012
1.050  0.0167  0.0002  0.0007
1.150  0.0112  0.0001  0.0010
1.250  0.0064  0.0001  0.0004
1.350  0.0032  0.0001  0.0003
1.450  0.0012  0.0000  0.0001
1.550  0.0003  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
