# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.406859 -----------------
#dely    BF    dB     BFVar
0.050  0.6745  0.0003  0.0057
0.150  0.6238  0.0003  0.0064
0.250  0.5580  0.0003  0.0048
0.350  0.4898  0.0003  0.0036
0.450  0.4166  0.0003  0.0048
0.550  0.3443  0.0002  0.0045
0.650  0.2786  0.0002  0.0023
0.750  0.2143  0.0002  0.0029
0.850  0.1610  0.0002  0.0026
0.950  0.1156  0.0001  0.0013
1.050  0.0790  0.0001  0.0030
1.150  0.0521  0.0001  0.0012
1.250  0.0310  0.0001  0.0011
1.350  0.0175  0.0000  0.0009
1.450  0.0088  0.0000  0.0005
1.550  0.0032  0.0000  0.0003
1.650  0.0004  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
