# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.284652 -----------------
#dely    BF
0.050  0.5194  0.0005
0.150  0.4750  0.0005
0.250  0.4164  0.0004
0.350  0.3528  0.0004
0.450  0.2886  0.0003
0.550  0.2332  0.0003
0.650  0.1790  0.0002
0.750  0.1330  0.0002
0.850  0.0956  0.0002
0.950  0.0670  0.0001
1.050  0.0419  0.0001
1.150  0.0268  0.0001
1.250  0.0140  0.0000
1.350  0.0054  0.0000
1.450  0.0010  0.0000
1.550 -0.0008 -0.0000
1.650 -0.0010 -0.0000
1.750 -0.0007 -0.0000
