# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0679437 -----------------
#dely    BF
0.050 -0.2434 -0.0014
0.150 -0.1200 -0.0007
0.250 -0.2582 -0.0016
0.350 -0.1867 -0.0012
0.450 -0.1640 -0.0012
0.550 -0.0688 -0.0005
0.650 -0.0385 -0.0003
0.750  0.0078  0.0001
0.850  0.0596  0.0006
0.950  0.0254  0.0003
1.050  0.0316  0.0004
1.150  0.0831  0.0013
1.250  0.0330  0.0006
1.350  0.0664  0.0014
1.450  0.0282  0.0007
1.550  0.0283  0.0009
1.650  0.0298  0.0013
1.750  0.0070  0.0006
