 -0.062849 -0.151536 0.301417 0.204815 0.24848 0.371316 0.390219 0.0655507 0.143652 -0.471667 0.464092 -0.16004
 -0.0697214 -0.166197 0.283106 0.293061 0.299202 0.23684 0.353146 0.181837 -0.058839 0.477481 -0.480676 0.188658
 -0.0767645 -0.198636 0.245963 0.464289 0.43752 -0.374103 -0.536219 -0.212311 -0.0755218 -0.0478167 0.06309 -0.0513331
 -0.0615427 -0.186623 0.317291 0.119618 -0.508528 0.195184 -0.0139515 -0.616344 -0.0141721 -0.0152618 0.0173539 0.410968
 -0.056902 -0.168939 0.239529 0.171776 -0.470941 -0.036579 0.00752988 0.0669249 -0.10636 0.164882 -0.0965393 -0.778372
 -0.0515854 -0.151516 0.168384 0.224257 -0.392006 -0.291232 -0.0810602 0.672715 0.139396 -0.161486 0.0761156 0.383188
 -0.304689 0.0196716 0.495024 -0.543098 0.112248 -0.103044 -0.131063 -0.00726663 0.553777 0.0713913 -0.103396 -0.0622041
 -0.463032 0.0264926 0.230104 -0.332623 0.0483586 -0.0222676 -0.0010545 0.122845 -0.761146 -0.0728205 0.108935 0.0829133
 -0.816912 0.0219528 -0.44799 0.259824 -0.056459 0.0420392 0.04647 -0.0684476 0.225495 0.0140079 -0.0237219 -0.0237204
 0.0184375 -0.538996 -0.18816 -0.178366 0.0270353 0.477817 -0.421108 0.146552 -0.0210017 -0.302971 -0.347761 -0.0300905
 0.0179484 -0.523558 -0.167466 -0.17292 0.03669 0.0215965 -0.0309177 0.0463847 0.0387529 0.567885 0.58015 0.0461466
 0.0192064 -0.507378 -0.141278 -0.166363 0.0552644 -0.547879 0.480664 -0.19287 -0.0212587 -0.262447 -0.231392 -0.0150847
