# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.31655 -----------------
#dely    BF    dB     BFVar
0.050  0.3662  0.0002  0.0057
0.150  0.3453  0.0002  0.0043
0.250  0.3240  0.0002  0.0049
0.350  0.3014  0.0002  0.0030
0.450  0.2814  0.0002  0.0046
0.550  0.2566  0.0002  0.0021
0.650  0.2314  0.0002  0.0041
0.750  0.2075  0.0001  0.0046
0.850  0.1813  0.0001  0.0026
0.950  0.1585  0.0001  0.0029
1.050  0.1339  0.0001  0.0020
1.150  0.1110  0.0001  0.0019
1.250  0.0898  0.0001  0.0022
1.350  0.0695  0.0001  0.0019
1.450  0.0498  0.0001  0.0012
1.550  0.0333  0.0001  0.0006
1.650  0.0187  0.0001  0.0006
1.750  0.0058  0.0000  0.0010
