# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0759473 -----------------
#dely    BF    dB     BFVar
0.050  0.1313  0.0016  0.0068
0.150  0.1322  0.0016  0.0125
0.250  0.1132  0.0015  0.0111
0.350  0.0945  0.0013  0.0063
0.450  0.0783  0.0012  0.0042
0.550  0.0630  0.0010  0.0062
0.650  0.0493  0.0009  0.0051
0.750  0.0363  0.0007  0.0046
0.850  0.0261  0.0006  0.0102
0.950  0.0174  0.0005  0.0017
1.050  0.0094  0.0003  0.0035
1.150  0.0052  0.0002  0.0005
1.250  0.0021  0.0001  0.0004
1.350  0.0010  0.0001  0.0002
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
