# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0286184 -----------------
#dely    BF    dB     BFVar
0.050 -0.0602 -0.0000  0.0025
0.150 -0.0545 -0.0000  0.0014
0.250 -0.0479 -0.0000  0.0018
0.350 -0.0381 -0.0000  0.0027
0.450 -0.0283 -0.0000  0.0034
0.550 -0.0194 -0.0000  0.0012
0.650 -0.0153 -0.0000  0.0017
0.750 -0.0098 -0.0000  0.0014
0.850 -0.0068 -0.0000  0.0008
0.950 -0.0044 -0.0000  0.0014
1.050 -0.0029 -0.0000  0.0009
1.150 -0.0018 -0.0000  0.0008
1.250 -0.0003 -0.0000  0.0009
1.350  0.0008  0.0000  0.0015
1.450  0.0013  0.0000  0.0004
1.550  0.0010  0.0000  0.0004
1.650  0.0006  0.0000  0.0002
1.750  0.0001  0.0000  0.0000
