# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.20009 -----------------
#dely    BF
0.050  0.3370  0.0020
0.150  0.3333  0.0020
0.250  0.2717  0.0017
0.350  0.2457  0.0017
0.450  0.2146  0.0016
0.550  0.1721  0.0014
0.650  0.1407  0.0012
0.750  0.0996  0.0010
0.850  0.0759  0.0008
0.950  0.0463  0.0006
1.050  0.0249  0.0003
1.150  0.0229  0.0004
1.250  0.0098  0.0002
1.350  0.0043  0.0001
1.450  0.0040  0.0001
1.550  0.0002  0.0000
1.650 -0.0015 -0.0001
1.750 -0.0007 -0.0001
