# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0428334 -----------------
#dely    BF
0.050 -0.1114 -0.0007
0.150 -0.0954 -0.0006
0.250 -0.0777 -0.0005
0.350 -0.0583 -0.0004
0.450 -0.0391 -0.0003
0.550 -0.0243 -0.0002
0.650 -0.0155 -0.0002
0.750 -0.0082 -0.0001
0.850 -0.0038 -0.0001
0.950 -0.0009 -0.0000
1.050  0.0010  0.0000
1.150  0.0019  0.0000
1.250  0.0018  0.0001
1.350  0.0010  0.0000
1.450  0.0004  0.0000
1.550  0.0001  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
