0.15 0.1112 0.121 0.1059 0.1143 0.109 0.1089 0.1153 0.1066 0.1146 0.1281 0.1188 0.1029 0.1019 0.1042 0.1146 0.131 0.1236 0.0948 0.1055 0.1083 
0.25 0.0963 0.1005 0.0918 0.0983 0.0955 0.0925 0.0963 0.0975 0.0999 0.1083 0.1017 0.0965 0.0898 0.0902 0.1023 0.1131 0.103 0.0877 0.0948 0.0915 
0.35 0.078 0.0779 0.0728 0.0797 0.0839 0.0751 0.0838 0.0792 0.0806 0.0851 0.0831 0.0763 0.0775 0.0765 0.0825 0.085 0.0846 0.0755 0.0783 0.0772 
0.45 0.0619 0.0664 0.0646 0.0652 0.0617 0.0629 0.064 0.0607 0.0632 0.0647 0.0632 0.063 0.0615 0.0633 0.0661 0.0656 0.0658 0.0587 0.062 0.0638 
0.55 0.0467 0.0504 0.047 0.0483 0.0513 0.0447 0.0452 0.0495 0.0488 0.0485 0.0475 0.0476 0.0468 0.0481 0.0499 0.0478 0.0491 0.0471 0.0523 0.0482 
0.65 0.0356 0.0348 0.0341 0.0344 0.0348 0.0362 0.0334 0.0353 0.0316 0.0361 0.0341 0.036 0.0344 0.0382 0.0358 0.0329 0.0351 0.0363 0.038 0.0352 
0.75 0.0247 0.026 0.0227 0.0265 0.0254 0.0262 0.025 0.0245 0.0229 0.024 0.024 0.0264 0.0236 0.026 0.0244 0.0229 0.0248 0.025 0.0254 0.0263 
0.85 0.0178 0.0157 0.0174 0.0173 0.0164 0.0181 0.0147 0.0183 0.0176 0.016 0.0166 0.0177 0.0179 0.018 0.0172 0.014 0.0172 0.0193 0.0176 0.0184 
0.95 0.0115 0.0108 0.0121 0.012 0.0101 0.0129 0.0108 0.0116 0.0107 0.0097 0.011 0.0111 0.0123 0.011 0.0115 0.0094 0.011 0.0121 0.0119 0.013 
1.05 0.0074 0.0059 0.0075 0.0071 0.0062 0.0086 0.0074 0.007 0.0082 0.0069 0.0066 0.0081 0.0079 0.0071 0.0065 0.005 0.0067 0.0082 0.0072 0.0081 
1.15 0.0039 0.0035 0.0047 0.0041 0.0035 0.0047 0.0043 0.0045 0.0044 0.004 0.004 0.0043 0.0053 0.0041 0.0041 0.0029 0.0036 0.0051 0.0041 0.0048 
1.25 0.0023 0.0017 0.0025 0.0022 0.0018 0.0025 0.0024 0.0021 0.0026 0.0022 0.0022 0.0025 0.003 0.0024 0.002 0.0018 0.002 0.0025 0.0022 0.0025 
1.35 0.0009 0.0007 0.0012 0.0009 0.0008 0.001 0.0011 0.0011 0.0012 0.0012 0.0008 0.0013 0.0015 0.0012 0.001 0.0008 0.0009 0.0013 0.001 0.0011 
1.45 0.0003 0.0003 0.0004 0.0004 0.0002 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0005 0.0003 0.0003 0.0003 0.0004 0.0004 0.0003 0.0004 
1.55 0.0001 0 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 
1.65 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
