# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.313206 -----------------
#dely    BF    dB     BFVar
0.050  0.5600  0.0003  0.0029
0.150  0.5116  0.0003  0.0044
0.250  0.4540  0.0002  0.0034
0.350  0.3898  0.0002  0.0041
0.450  0.3242  0.0002  0.0043
0.550  0.2613  0.0002  0.0051
0.650  0.2009  0.0001  0.0040
0.750  0.1501  0.0001  0.0031
0.850  0.1080  0.0001  0.0033
0.950  0.0736  0.0001  0.0020
1.050  0.0470  0.0000  0.0024
1.150  0.0289  0.0000  0.0011
1.250  0.0153  0.0000  0.0016
1.350  0.0068  0.0000  0.0006
1.450  0.0021  0.0000  0.0007
1.550 -0.0003 -0.0000  0.0010
1.650 -0.0008 -0.0000  0.0006
1.750 -0.0003 -0.0000  0.0002
