# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.096215 -----------------
#dely    BF
0.050 -0.1445 -0.0001
0.150 -0.1395 -0.0001
0.250 -0.1231 -0.0001
0.350 -0.1061 -0.0001
0.450 -0.0921 -0.0001
0.550 -0.0776 -0.0001
0.650 -0.0638 -0.0001
0.750 -0.0501 -0.0001
0.850 -0.0411 -0.0001
0.950 -0.0350 -0.0001
1.050 -0.0253 -0.0000
1.150 -0.0214 -0.0000
1.250 -0.0158 -0.0000
1.350 -0.0114 -0.0000
1.450 -0.0076 -0.0000
1.550 -0.0048 -0.0000
1.650 -0.0024 -0.0000
1.750 -0.0004 -0.0000
