# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.282459 -----------------
#dely    BF    dB     BFVar
0.050  0.5171  0.0002  0.0051
0.150  0.4728  0.0002  0.0055
0.250  0.4145  0.0002  0.0035
0.350  0.3522  0.0002  0.0045
0.450  0.2869  0.0002  0.0046
0.550  0.2297  0.0001  0.0038
0.650  0.1748  0.0001  0.0024
0.750  0.1319  0.0001  0.0021
0.850  0.0932  0.0001  0.0025
0.950  0.0640  0.0001  0.0024
1.050  0.0424  0.0000  0.0016
1.150  0.0261  0.0000  0.0012
1.250  0.0133  0.0000  0.0013
1.350  0.0058  0.0000  0.0012
1.450  0.0017  0.0000  0.0008
1.550 -0.0004 -0.0000  0.0004
1.650 -0.0010 -0.0000  0.0004
1.750 -0.0004 -0.0000  0.0003
