# ICODE=211, JCODE=-211
# SIGMA_QGP=1.1372, SIGMA_HAD=0.531641
# NSAMPLE=10000000, Tblast=78.8781, UPERPblast(x,y)=(0.7466,0.7466)
# SOVERUD=0.6705, QUARK_ENTROPY_RATIO=0.2213, BARYON_FUDGE=0.6537
# ------- normalization=0.210454 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.2971  0.0003  0.0677  0.0566  0.1729
0.150  0.2785  0.0003  0.0633  0.0522  0.1629
0.250  0.2560  0.0003  0.0599  0.0472  0.1490
0.350  0.2322  0.0003  0.0541  0.0421  0.1361
0.450  0.2079  0.0002  0.0482  0.0369  0.1227
0.550  0.1830  0.0002  0.0441  0.0307  0.1082
0.650  0.1556  0.0002  0.0382  0.0255  0.0919
0.750  0.1293  0.0002  0.0333  0.0202  0.0758
0.850  0.1052  0.0002  0.0289  0.0162  0.0602
0.950  0.0825  0.0002  0.0242  0.0120  0.0464
1.050  0.0623  0.0001  0.0196  0.0090  0.0337
1.150  0.0453  0.0001  0.0157  0.0063  0.0233
1.250  0.0306  0.0001  0.0113  0.0042  0.0152
1.350  0.0197  0.0001  0.0079  0.0025  0.0092
1.450  0.0119  0.0001  0.0054  0.0015  0.0050
1.550  0.0058  0.0000  0.0029  0.0007  0.0021
1.650  0.0015  0.0000  0.0009  0.0002  0.0004
1.750  0.0001  0.0000  0.0001  0.0000  0.0000
