# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.159408 -----------------
#dely    BF    dB     BFVar
0.050  0.2109  0.0001  0.0027
0.150  0.1966  0.0001  0.0017
0.250  0.1810  0.0001  0.0019
0.350  0.1660  0.0001  0.0023
0.450  0.1501  0.0001  0.0024
0.550  0.1332  0.0001  0.0018
0.650  0.1155  0.0001  0.0011
0.750  0.0994  0.0001  0.0018
0.850  0.0837  0.0001  0.0012
0.950  0.0682  0.0001  0.0012
1.050  0.0554  0.0001  0.0009
1.150  0.0428  0.0000  0.0011
1.250  0.0325  0.0000  0.0011
1.350  0.0238  0.0000  0.0006
1.450  0.0167  0.0000  0.0004
1.550  0.0107  0.0000  0.0004
1.650  0.0058  0.0000  0.0005
1.750  0.0018  0.0000  0.0001
