# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.129397 -----------------
#dely    BF
0.050  0.5730  0.0033
0.150  0.5242  0.0031
0.250  0.3972  0.0025
0.350  0.0522  0.0003
0.450  0.3662  0.0026
0.550 -0.0434 -0.0003
0.650 -0.1143 -0.0010
0.750 -0.3052 -0.0028
0.850 -0.1169 -0.0012
0.950 -0.2844 -0.0033
1.050 -0.4468 -0.0059
1.150 -0.5218 -0.0080
1.250 -0.3997 -0.0070
1.350 -0.4337 -0.0092
1.450 -0.3205 -0.0081
1.550 -0.1283 -0.0041
1.650 -0.0544 -0.0025
1.750 -0.0373 -0.0029
