# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.241402 -----------------
#dely    BF
0.050  0.3754  0.0030
0.150  0.3267  0.0027
0.250  0.3074  0.0027
0.350  0.2883  0.0026
0.450  0.2467  0.0024
0.550  0.1979  0.0021
0.650  0.1865  0.0021
0.750  0.1428  0.0018
0.850  0.1073  0.0015
0.950  0.0797  0.0012
1.050  0.0628  0.0011
1.150  0.0376  0.0008
1.250  0.0225  0.0005
1.350  0.0179  0.0005
1.450  0.0099  0.0003
1.550  0.0039  0.0002
1.650  0.0010  0.0001
1.750 -0.0001 -0.0000
