# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.284853 -----------------
#dely    BF
0.050  0.4701  0.0027
0.150  0.3928  0.0024
0.250  0.3787  0.0024
0.350  0.3370  0.0023
0.450  0.2903  0.0021
0.550  0.2339  0.0018
0.650  0.1923  0.0016
0.750  0.1581  0.0015
0.850  0.1151  0.0012
0.950  0.0931  0.0011
1.050  0.0679  0.0009
1.150  0.0486  0.0008
1.250  0.0317  0.0006
1.350  0.0178  0.0004
1.450  0.0133  0.0004
1.550  0.0061  0.0002
1.650  0.0022  0.0001
1.750 -0.0004 -0.0000
