0.15 0.0595 0.0653 0.0567 0.0603 0.0603 0.0617 0.0573 0.056 0.0575 0.059 0.0576 0.0617 0.0646 0.0564 0.0592 0.0587 0.0613 0.0604 0.0574 0.0575 
0.25 0.0432 0.0431 0.0381 0.0406 0.0383 0.0435 0.0385 0.0399 0.0434 0.0384 0.0406 0.0429 0.0446 0.0388 0.0427 0.0411 0.0421 0.0382 0.038 0.0406 
0.35 0.0239 0.0249 0.0225 0.0219 0.0257 0.0226 0.0228 0.0244 0.0221 0.0261 0.0216 0.0233 0.0222 0.0216 0.0218 0.0216 0.0207 0.0224 0.0179 0.0223 
0.45 0.0063 0.0083 0.0058 0.008 0.0087 0.0053 0.0105 0.0055 0.0061 0.0046 0.0065 0.007 0.0083 0.0072 0.0093 0.007 0.0048 0.007 0.007 0.0084 
0.55 -0.0009 0.004 -0.004 -0.0028 -0.0033 -0.0013 -0.0027 -0.0009 -0.0014 -0.0019 -0.0019 -0.0012 0.0012 -0.0047 -0.0024 -0.0027 0.0005 -0.0027 -0.0012 0.0017 
0.65 -0.0064 -0.0031 -0.0076 -0.0048 -0.0066 -0.0072 -0.007 -0.0081 -0.0074 -0.0079 -0.0063 -0.0067 -0.0056 -0.0063 -0.0061 -0.0058 -0.0065 -0.0074 -0.008 -0.0067 
0.75 -0.0063 -0.0075 -0.0092 -0.006 -0.0069 -0.0064 -0.0065 -0.0076 -0.009 -0.0072 -0.0068 -0.0072 -0.0067 -0.0068 -0.0082 -0.006 -0.0091 -0.0081 -0.0099 -0.0085 
0.85 -0.007 -0.0072 -0.0082 -0.0063 -0.0054 -0.0058 -0.0075 -0.0073 -0.0079 -0.0076 -0.0053 -0.0072 -0.0068 -0.0051 -0.0076 -0.008 -0.0072 -0.007 -0.0072 -0.0061 
0.95 -0.0067 -0.0065 -0.0055 -0.0051 -0.0056 -0.0052 -0.005 -0.0062 -0.0043 -0.0064 -0.0048 -0.0059 -0.0059 -0.0057 -0.0065 -0.0052 -0.0064 -0.0072 -0.0047 -0.0052 
1.05 -0.0044 -0.0036 -0.0036 -0.0051 -0.0047 -0.0039 -0.0033 -0.0035 -0.0038 -0.0051 -0.0044 -0.0039 -0.0042 -0.0044 -0.0042 -0.0045 -0.0035 -0.005 -0.0035 -0.0036 
1.15 -0.0031 -0.0025 -0.002 -0.0021 -0.0021 -0.0028 -0.0019 -0.0026 -0.003 -0.0017 -0.0024 -0.0021 -0.0032 -0.0024 -0.0025 -0.0038 -0.0028 -0.0022 -0.0018 -0.0023 
1.25 -0.0014 -0.0011 -0.0016 -0.0015 -0.0017 -0.0011 -0.0014 -0.0014 -0.0021 -0.0011 -0.0011 -0.0015 -0.0015 -0.0016 -0.0012 -0.001 -0.0015 -0.0012 -0.0015 -0.0012 
1.35 -0.0006 -0.0006 -0.0004 -0.0005 -0.0004 -0.0007 -0.0005 -0.0003 -0.0007 -0.0006 -0.0005 -0.0008 -0.0004 -0.0004 -0.0006 -0.0007 -0.0007 -0.0004 -0.0007 -0.0002 
1.45 -0.0002 -0.0004 0 -0.0002 -0.0002 -0.0001 -0.0002 -0.0002 -0.0002 -0.0001 -0.0001 -0.0004 -0.0002 -0.0002 -0.0001 -0.0001 -0.0001 -0.0001 -0.0004 -0 
1.55 0 0 -0 -0.0001 -0 -0.0001 -0 -0 -0 -0 -0 -0 -0.0001 -0 0 -0 0 0 0 -0 
1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
