# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0443247 -----------------
#dely    BF
0.050 -0.0668 -0.0001
0.150 -0.0630 -0.0001
0.250 -0.0597 -0.0001
0.350 -0.0506 -0.0001
0.450 -0.0447 -0.0001
0.550 -0.0414 -0.0001
0.650 -0.0347 -0.0001
0.750 -0.0277 -0.0000
0.850 -0.0211 -0.0000
0.950 -0.0169 -0.0000
1.050 -0.0126 -0.0000
1.150 -0.0061 -0.0000
1.250 -0.0037 -0.0000
1.350 -0.0002 -0.0000
1.450  0.0023  0.0000
1.550  0.0024  0.0000
1.650  0.0011  0.0000
1.750  0.0002  0.0000
