# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.232766 -----------------
#dely    BF
0.050  0.3466  0.0025
0.150  0.3610  0.0027
0.250  0.3553  0.0027
0.350  0.3090  0.0025
0.450  0.2393  0.0020
0.550  0.1848  0.0017
0.650  0.1219  0.0012
0.750  0.1447  0.0015
0.850  0.0588  0.0007
0.950  0.0375  0.0005
1.050  0.0473  0.0006
1.150  0.0426  0.0006
1.250  0.0355  0.0006
1.350  0.0215  0.0004
1.450  0.0144  0.0003
1.550 -0.0031 -0.0001
1.650  0.0093  0.0004
1.750  0.0013  0.0001
