# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.147302 -----------------
#dely    BF    dB     BFVar
0.050  0.4862  0.0039  0.0263
0.150  0.3798  0.0032  0.0190
0.250  0.2633  0.0024  0.0146
0.350  0.1525  0.0016  0.0096
0.450  0.0879  0.0010  0.0077
0.550  0.0499  0.0007  0.0039
0.650  0.0255  0.0004  0.0026
0.750  0.0142  0.0003  0.0025
0.850  0.0067  0.0002  0.0007
0.950  0.0038  0.0001  0.0008
1.050  0.0017  0.0001  0.0005
1.150  0.0010  0.0001  0.0002
1.250  0.0003  0.0000  0.0001
1.350  0.0001  0.0000  0.0000
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
