# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.267213 -----------------
#dely    BF    dB     BFVar
0.050  0.4419  0.0002  0.0036
0.150  0.4034  0.0002  0.0028
0.250  0.3597  0.0002  0.0053
0.350  0.3157  0.0002  0.0027
0.450  0.2657  0.0001  0.0044
0.550  0.2189  0.0001  0.0024
0.650  0.1766  0.0001  0.0031
0.750  0.1383  0.0001  0.0026
0.850  0.1082  0.0001  0.0018
0.950  0.0809  0.0001  0.0017
1.050  0.0582  0.0001  0.0012
1.150  0.0402  0.0000  0.0017
1.250  0.0275  0.0000  0.0010
1.350  0.0174  0.0000  0.0015
1.450  0.0108  0.0000  0.0004
1.550  0.0056  0.0000  0.0003
1.650  0.0026  0.0000  0.0002
1.750  0.0007  0.0000  0.0001
