# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.639553 -----------------
#dely    BF
0.050  1.1255  0.0074
0.150  1.0823  0.0073
0.250  0.9491  0.0067
0.350  0.8938  0.0066
0.450  0.6868  0.0055
0.550  0.5233  0.0045
0.650  0.4119  0.0038
0.750  0.3341  0.0034
0.850  0.2496  0.0028
0.950  0.1507  0.0018
1.050  0.0493  0.0007
1.150  0.0102  0.0002
1.250  0.0308  0.0005
1.350 -0.0322 -0.0007
1.450 -0.0274 -0.0006
1.550 -0.0179 -0.0005
1.650 -0.0166 -0.0007
1.750 -0.0078 -0.0006
