# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0155752 -----------------
#dely    BF
0.050  0.0740  0.0107
0.150  0.0228  0.0034
0.250  0.0360  0.0061
0.350 -0.0199 -0.0046
0.450  0.0165  0.0037
0.550  0.0039  0.0008
0.650  0.0094  0.0027
0.750  0.0011  0.0003
0.850  0.0000  0.0000
0.950  0.0106  0.0043
1.050  0.0006  0.0005
1.150  0.0006  0.0004
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
