# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.744361 -----------------
#dely    BF
0.050 -1.0124 -0.0084
0.150 -0.9222 -0.0079
0.250 -0.8401 -0.0075
0.350 -0.8184 -0.0075
0.450 -0.7408 -0.0072
0.550 -0.5988 -0.0061
0.650 -0.5844 -0.0063
0.750 -0.4825 -0.0056
0.850 -0.4202 -0.0052
0.950 -0.2963 -0.0040
1.050 -0.2697 -0.0040
1.150 -0.1776 -0.0028
1.250 -0.1346 -0.0024
1.350 -0.0928 -0.0019
1.450 -0.0216 -0.0005
1.550 -0.0344 -0.0010
1.650  0.0038  0.0001
1.750 -0.0005 -0.0000
