# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.117843 -----------------
#dely    BF    dB     BFVar
0.050  0.1390  0.0001  0.0030
0.150  0.1307  0.0001  0.0031
0.250  0.1211  0.0001  0.0024
0.350  0.1145  0.0001  0.0014
0.450  0.1067  0.0001  0.0027
0.550  0.0970  0.0001  0.0022
0.650  0.0873  0.0001  0.0016
0.750  0.0785  0.0001  0.0013
0.850  0.0681  0.0001  0.0008
0.950  0.0579  0.0001  0.0007
1.050  0.0483  0.0000  0.0013
1.150  0.0389  0.0000  0.0011
1.250  0.0307  0.0000  0.0007
1.350  0.0233  0.0000  0.0009
1.450  0.0168  0.0000  0.0005
1.550  0.0114  0.0000  0.0004
1.650  0.0062  0.0000  0.0003
1.750  0.0020  0.0000  0.0003
