# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.201319 -----------------
#dely    BF
0.050 -0.6650 -0.0039
0.150 -0.6613 -0.0040
0.250 -0.4850 -0.0031
0.350 -0.3617 -0.0024
0.450 -0.2805 -0.0020
0.550 -0.1268 -0.0010
0.650 -0.0248 -0.0002
0.750  0.0404  0.0004
0.850  0.0046  0.0000
0.950  0.0499  0.0006
1.050  0.0876  0.0012
1.150  0.0913  0.0014
1.250  0.0982  0.0017
1.350  0.0655  0.0014
1.450  0.0636  0.0017
1.550  0.0520  0.0016
1.650  0.0293  0.0013
1.750  0.0093  0.0007
