# ICODE=321, JCODE=-321
# SIGMA_QGP=1.135, SIGMA_HAD=0.418588
# NSAMPLE=10000000, Tblast=81.5796, UPERPblast(x,y)=(0.7754,0.7754)
# SOVERUD=0.699, QUARK_ENTROPY_RATIO=0.1955, BARYON_FUDGE=0.7075
# ------- normalization=0.0591531 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0889  0.0005  0.0764  0.0071  0.0054
0.150  0.0872  0.0005  0.0751  0.0066  0.0054
0.250  0.0781  0.0004  0.0673  0.0058  0.0050
0.350  0.0696  0.0004  0.0605  0.0046  0.0045
0.450  0.0603  0.0004  0.0526  0.0039  0.0038
0.550  0.0503  0.0004  0.0444  0.0028  0.0030
0.650  0.0425  0.0004  0.0377  0.0021  0.0027
0.750  0.0342  0.0003  0.0307  0.0014  0.0021
0.850  0.0278  0.0003  0.0254  0.0010  0.0015
0.950  0.0201  0.0003  0.0184  0.0006  0.0011
1.050  0.0143  0.0002  0.0134  0.0003  0.0007
1.150  0.0092  0.0002  0.0087  0.0001  0.0004
1.250  0.0053  0.0001  0.0051  0.0001  0.0002
1.350  0.0026  0.0001  0.0025  0.0000  0.0000
1.450  0.0010  0.0001  0.0010  0.0000  0.0000
1.550  0.0001  0.0000  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
