# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.135, SIGMA_HAD=0.418588
# NSAMPLE=10000000, Tblast=81.5796, UPERPblast(x,y)=(0.7754,0.7754)
# SOVERUD=0.699, QUARK_ENTROPY_RATIO=0.1955, BARYON_FUDGE=0.7075
# ------- normalization=0.00565115 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0138  0.0000  0.0015  0.0044  0.0080
0.150  0.0116  0.0000  0.0015  0.0043  0.0058
0.250  0.0096  0.0000  0.0019  0.0039  0.0038
0.350  0.0064  0.0000  0.0015  0.0033  0.0016
0.450  0.0032  0.0000  0.0008  0.0027 -0.0003
0.550  0.0031  0.0000  0.0015  0.0023 -0.0007
0.650  0.0019  0.0000  0.0008  0.0018 -0.0006
0.750  0.0023  0.0000  0.0010  0.0013  0.0000
0.850  0.0012  0.0000  0.0003  0.0008  0.0001
0.950  0.0013  0.0000  0.0004  0.0006  0.0003
1.050  0.0011  0.0000  0.0005  0.0004  0.0003
1.150  0.0004  0.0000  0.0001  0.0002  0.0002
1.250  0.0004  0.0000  0.0002  0.0001  0.0001
1.350  0.0000  0.0000 -0.0000  0.0000  0.0000
1.450  0.0001  0.0000  0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
