# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.223029 -----------------
#dely    BF
0.050  0.3188  0.0022
0.150  0.2887  0.0020
0.250  0.2635  0.0019
0.350  0.2384  0.0018
0.450  0.1962  0.0016
0.550  0.1885  0.0016
0.650  0.1661  0.0015
0.750  0.1303  0.0013
0.850  0.1113  0.0012
0.950  0.0823  0.0010
1.050  0.0705  0.0009
1.150  0.0529  0.0008
1.250  0.0505  0.0008
1.350  0.0280  0.0005
1.450  0.0202  0.0005
1.550  0.0155  0.0004
1.650  0.0092  0.0003
1.750 -0.0004 -0.0000
