# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0835934 -----------------
#dely    BF
0.050  0.1500  0.0010
0.150  0.1388  0.0009
0.250  0.1199  0.0008
0.350  0.0967  0.0007
0.450  0.0780  0.0007
0.550  0.0635  0.0006
0.650  0.0503  0.0005
0.750  0.0413  0.0005
0.850  0.0316  0.0004
0.950  0.0230  0.0004
1.050  0.0183  0.0004
1.150  0.0120  0.0003
1.250  0.0078  0.0002
1.350  0.0031  0.0001
1.450  0.0012  0.0001
1.550  0.0003  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
