# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.175433 -----------------
#dely    BF    dB     BFVar
0.050  0.1875  0.0001  0.0043
0.150  0.1769  0.0001  0.0041
0.250  0.1707  0.0001  0.0044
0.350  0.1626  0.0001  0.0034
0.450  0.1563  0.0001  0.0048
0.550  0.1459  0.0001  0.0030
0.650  0.1331  0.0001  0.0029
0.750  0.1225  0.0001  0.0021
0.850  0.1070  0.0001  0.0013
0.950  0.0941  0.0001  0.0012
1.050  0.0788  0.0001  0.0011
1.150  0.0650  0.0001  0.0015
1.250  0.0519  0.0001  0.0009
1.350  0.0394  0.0001  0.0014
1.450  0.0291  0.0000  0.0010
1.550  0.0192  0.0000  0.0007
1.650  0.0109  0.0000  0.0005
1.750  0.0034  0.0000  0.0002
