# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0740037 -----------------
#dely    BF    dB     BFVar
0.050  0.1464  0.0005  0.0052
0.150  0.1334  0.0004  0.0027
0.250  0.1180  0.0004  0.0030
0.350  0.0996  0.0004  0.0022
0.450  0.0783  0.0003  0.0026
0.550  0.0580  0.0003  0.0027
0.650  0.0419  0.0002  0.0019
0.750  0.0282  0.0002  0.0029
0.850  0.0176  0.0001  0.0011
0.950  0.0108  0.0001  0.0017
1.050  0.0051  0.0000  0.0004
1.150  0.0023  0.0000  0.0007
1.250  0.0006  0.0000  0.0006
1.350 -0.0000 -0.0000  0.0003
1.450 -0.0000 -0.0000  0.0001
1.550 -0.0000 -0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
