# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.25329 -----------------
#dely    BF
0.050  0.3506  0.0022
0.150  0.3233  0.0021
0.250  0.2720  0.0019
0.350  0.2896  0.0021
0.450  0.2456  0.0019
0.550  0.2277  0.0019
0.650  0.1795  0.0016
0.750  0.1696  0.0016
0.850  0.1246  0.0013
0.950  0.1188  0.0014
1.050  0.0796  0.0010
1.150  0.0578  0.0008
1.250  0.0435  0.0007
1.350  0.0201  0.0004
1.450  0.0200  0.0005
1.550  0.0082  0.0002
1.650  0.0029  0.0001
1.750 -0.0005 -0.0000
