0.692382 0.413875 -0.416769 0.486952 0.00480769 1.51352 0.49867 -0.10263 -0.23353 -0.00117467 1.23826 0.684492 -0.00537154 -0.372649 -0.0997425 0.86695 0.938997 0.519632 -0.205704 0.0569466 
0.786783 0.438903 -0.279296 0.341498 -0.0140202 1.52729 0.566324 0.0664986 -0.284383 -0.0254611 1.03691 0.763369 -0.0555502 -0.243452 -0.126843 0.962824 0.996324 0.591046 -0.266195 0.0709557 
0.750222 0.43552 -0.180481 0.371388 0.0592874 1.6055 0.479079 -0.0625208 -0.306912 -0.0520568 1.35307 0.620019 -0.0695951 -0.362302 -0.138172 0.784907 0.944659 0.453257 -0.292909 0.0867213 
0.798853 0.405546 -0.392035 0.433948 0.0742155 1.55598 0.657197 -0.0848478 -0.247137 -0.0788285 1.14508 0.561961 -0.124931 -0.347343 -0.122502 0.999856 0.978394 0.391346 -0.13986 0.0526515 
0.725911 0.375125 -0.370737 0.339533 0.116875 1.63462 0.47888 -0.0401841 -0.371795 -0.0796411 1.18549 0.539798 -0.166982 -0.269761 -0.108765 1.03434 0.985365 0.593188 -0.123543 0.0978958 
0.757883 0.36458 -0.326959 0.307862 0.0337746 1.33155 0.549261 -0.0457672 -0.232958 -0.0919057 1.23295 0.668496 -0.100771 -0.227641 -0.163112 0.929457 0.991055 0.486777 -0.234665 0.132272 
0.93045 0.359609 -0.244312 0.300962 0.0619318 1.40865 0.506894 0.0169738 -0.19473 -0.0920596 1.21866 0.556362 -0.117007 -0.277585 -0.121966 1.0548 0.996673 0.364704 -0.287761 0.129394 
0.803646 0.46505 -0.403101 0.371951 0.0923775 1.55793 0.463574 0.0296795 -0.149736 -0.10919 1.02414 0.59818 -0.152036 -0.207854 -0.0921152 1.10373 0.993509 0.378851 -0.242109 0.0889214 
0.741163 0.402266 -0.43131 0.3925 0.05177 1.58617 0.491635 -0.0815196 -0.275938 -0.00954322 1.29189 0.502946 -0.0726616 -0.471616 -0.0908163 0.943368 0.979562 0.271574 -0.363668 0.0529799 
0.854721 0.373249 -0.251761 0.413202 -0.0120896 1.42251 0.581072 0.0440555 -0.0915594 0.0137321 1.24698 0.592172 -0.0867671 -0.366081 -0.0915873 1.09175 0.993173 0.39226 -0.27117 0.103777 
0.798617 0.331363 -0.329621 0.364168 -0.0130776 1.45713 0.371629 -0.0801543 -0.22203 -0.039235 1.32505 0.574884 -0.0756505 -0.241916 -0.108324 0.788889 0.979419 0.404866 -0.271918 0.105123 
0.791828 0.520564 -0.391335 0.251617 -0.0244385 1.61579 0.505632 -0.0872362 -0.225829 -0.0238469 1.26111 0.744528 -0.0107275 -0.191587 -0.127761 1.03913 0.966416 0.535177 -0.215452 0.0176841 
0.688954 0.391536 -0.371627 0.377015 0.0174184 1.45657 0.386643 -0.0879166 -0.127205 -0.0439031 1.2569 0.572253 0.00493834 -0.328946 -0.0794795 1.07234 0.992152 0.352768 -0.233967 0.0572821 
0.716398 0.45448 -0.337209 0.450237 -0.0158047 1.54682 0.371192 -0.135798 -0.114559 -0.0991024 1.18258 0.512806 -0.045849 -0.337865 -0.0929134 1.09545 0.917471 0.473225 -0.299267 0.0827554 
0.923279 0.459812 -0.37442 0.314978 0.0175463 1.52638 0.430209 -0.110177 -0.193254 -0.0463064 1.15803 0.610919 -0.242223 -0.378363 -0.122366 1.08568 0.967079 0.341785 -0.294176 0.126345 
0.701722 0.427752 -0.332927 0.454891 0.0792408 1.56848 0.478636 0.0304049 -0.366 -0.135345 1.20058 0.614733 0.0427009 -0.309251 -0.0893529 0.789495 0.956324 0.450127 -0.296055 0.0822952 
0.899803 0.3932 -0.423616 0.367979 0.0243615 1.44196 0.526453 0.00983927 -0.0697467 -0.0880607 1.24575 0.512463 -0.144647 -0.178005 -0.113886 1.10058 0.989292 0.435331 -0.261281 0.0318347 
0.86607 0.411566 -0.339714 0.380901 0.146782 1.46987 0.407245 -0.118888 -0.315094 -0.0614909 1.23506 0.528559 -0.100299 -0.316486 -0.124775 0.93969 0.955032 0.453278 -0.319293 0.0162731 
0.692492 0.337694 -0.290203 0.371186 0.150637 1.58833 0.442393 -0.0333628 -0.152308 -0.0589082 1.18314 0.642181 -0.025231 -0.185137 -0.144349 0.956112 0.98993 0.412956 -0.287366 0.0220468 
0.924945 0.477679 -0.324157 0.363279 0.12796 1.56118 0.447397 0.00182307 -0.233581 -0.0709555 1.06504 0.520706 -0.0466956 -0.359639 -0.16395 1.06754 0.972601 0.413653 -0.221466 0.0545574 
