# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0981676 -----------------
#dely    BF
0.050 -0.1258 -0.0001
0.150 -0.1213 -0.0001
0.250 -0.1136 -0.0001
0.350 -0.1013 -0.0001
0.450 -0.0882 -0.0001
0.550 -0.0778 -0.0001
0.650 -0.0667 -0.0001
0.750 -0.0571 -0.0001
0.850 -0.0519 -0.0001
0.950 -0.0446 -0.0001
1.050 -0.0366 -0.0001
1.150 -0.0317 -0.0001
1.250 -0.0251 -0.0001
1.350 -0.0175 -0.0001
1.450 -0.0131 -0.0001
1.550 -0.0068 -0.0000
1.650 -0.0026 -0.0000
1.750 -0.0001 -0.0000
