# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0777715 -----------------
#dely    BF
0.050  0.1540  0.0066
0.150  0.1418  0.0063
0.250  0.1362  0.0063
0.350  0.0943  0.0050
0.450  0.0779  0.0045
0.550  0.0577  0.0036
0.650  0.0593  0.0040
0.750  0.0379  0.0031
0.850  0.0120  0.0011
0.950  0.0026  0.0003
1.050  0.0025  0.0003
1.150  0.0040  0.0006
1.250  0.0046  0.0009
1.350 -0.0059 -0.0013
1.450 -0.0012 -0.0004
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
