# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0901808 -----------------
#dely    BF    dB     BFVar
0.050  0.1173  0.0001  0.0026
0.150  0.1093  0.0001  0.0013
0.250  0.1015  0.0001  0.0017
0.350  0.0932  0.0001  0.0023
0.450  0.0856  0.0001  0.0020
0.550  0.0743  0.0001  0.0010
0.650  0.0661  0.0000  0.0010
0.750  0.0579  0.0000  0.0025
0.850  0.0480  0.0000  0.0009
0.950  0.0395  0.0000  0.0012
1.050  0.0309  0.0000  0.0008
1.150  0.0245  0.0000  0.0007
1.250  0.0184  0.0000  0.0008
1.350  0.0138  0.0000  0.0010
1.450  0.0099  0.0000  0.0006
1.550  0.0066  0.0000  0.0004
1.650  0.0037  0.0000  0.0003
1.750  0.0012  0.0000  0.0001
