# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.320031 -----------------
#dely    BF
0.050  0.5672  0.0032
0.150  0.5277  0.0031
0.250  0.4501  0.0028
0.350  0.3723  0.0025
0.450  0.3284  0.0024
0.550  0.2561  0.0021
0.650  0.2159  0.0019
0.750  0.1435  0.0014
0.850  0.1242  0.0014
0.950  0.0839  0.0011
1.050  0.0525  0.0008
1.150  0.0345  0.0006
1.250  0.0237  0.0005
1.350  0.0128  0.0003
1.450  0.0047  0.0001
1.550  0.0033  0.0001
1.650 -0.0002 -0.0000
1.750 -0.0002 -0.0000
