# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.278455 -----------------
#dely    BF
0.050  0.4460  0.0027
0.150  0.4038  0.0025
0.250  0.3717  0.0024
0.350  0.3154  0.0022
0.450  0.2827  0.0021
0.550  0.2309  0.0018
0.650  0.1990  0.0017
0.750  0.1596  0.0015
0.850  0.1043  0.0011
0.950  0.0931  0.0011
1.050  0.0684  0.0009
1.150  0.0424  0.0006
1.250  0.0286  0.0005
1.350  0.0200  0.0004
1.450  0.0120  0.0003
1.550  0.0069  0.0002
1.650  0.0003  0.0000
1.750 -0.0006 -0.0000
