# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0440558 -----------------
#dely    BF
0.050 -0.1349 -0.0001
0.150 -0.1204 -0.0001
0.250 -0.1029 -0.0001
0.350 -0.0847 -0.0001
0.450 -0.0632 -0.0001
0.550 -0.0446 -0.0001
0.650 -0.0263 -0.0000
0.750 -0.0115 -0.0000
0.850  0.0017  0.0000
0.950  0.0115  0.0000
1.050  0.0180  0.0000
1.150  0.0223  0.0000
1.250  0.0238  0.0001
1.350  0.0219  0.0001
1.450  0.0195  0.0001
1.550  0.0159  0.0001
1.650  0.0098  0.0001
1.750  0.0034  0.0000
