# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.121781 -----------------
#dely    BF    dB     BFVar
0.050  0.3238  0.0026  0.0104
0.150  0.2501  0.0021  0.0413
0.250  0.1806  0.0017  0.0112
0.350  0.1287  0.0014  0.0194
0.450  0.1012  0.0012  0.0049
0.550  0.0737  0.0011  0.0057
0.650  0.0546  0.0009  0.0038
0.750  0.0403  0.0008  0.0051
0.850  0.0274  0.0007  0.0048
0.950  0.0163  0.0005  0.0030
1.050  0.0117  0.0005  0.0011
1.150  0.0059  0.0003  0.0010
1.250  0.0027  0.0002  0.0016
1.350  0.0009  0.0001  0.0004
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
