# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.262586 -----------------
#dely    BF    dB     BFVar
0.050  0.3848  0.0002  0.0033
0.150  0.3578  0.0002  0.0026
0.250  0.3241  0.0002  0.0041
0.350  0.2931  0.0002  0.0033
0.450  0.2600  0.0001  0.0057
0.550  0.2244  0.0001  0.0042
0.650  0.1884  0.0001  0.0020
0.750  0.1545  0.0001  0.0014
0.850  0.1249  0.0001  0.0015
0.950  0.0978  0.0001  0.0010
1.050  0.0736  0.0001  0.0013
1.150  0.0533  0.0001  0.0013
1.250  0.0367  0.0000  0.0006
1.350  0.0247  0.0000  0.0012
1.450  0.0147  0.0000  0.0006
1.550  0.0084  0.0000  0.0004
1.650  0.0037  0.0000  0.0002
1.750  0.0010  0.0000  0.0002
