# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.217521 -----------------
#dely    BF
0.050  0.3232  0.0028
0.150  0.3032  0.0027
0.250  0.2891  0.0027
0.350  0.2396  0.0024
0.450  0.2160  0.0023
0.550  0.1806  0.0020
0.650  0.1514  0.0018
0.750  0.1223  0.0016
0.850  0.1045  0.0015
0.950  0.0830  0.0013
1.050  0.0579  0.0010
1.150  0.0388  0.0008
1.250  0.0279  0.0007
1.350  0.0158  0.0004
1.450  0.0136  0.0005
1.550  0.0069  0.0003
1.650  0.0014  0.0001
1.750 -0.0002 -0.0000
