# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.1274, SIGMA_HAD=0.691434
# NSAMPLE=10000000, Tblast=75.2477, UPERPblast(x,y)=(0.7597,0.7597)
# SOVERUD=0.9588, QUARK_ENTROPY_RATIO=0.1763, BARYON_FUDGE=0.6621
# ------- normalization=0.00536813 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0123  0.0000  0.0012  0.0040  0.0071
0.150  0.0106  0.0000  0.0008  0.0039  0.0059
0.250  0.0083  0.0000  0.0012  0.0036  0.0035
0.350  0.0059  0.0000  0.0015  0.0030  0.0014
0.450  0.0034  0.0000  0.0010  0.0029 -0.0004
0.550  0.0026  0.0000  0.0010  0.0022 -0.0006
0.650  0.0023  0.0000  0.0007  0.0020 -0.0003
0.750  0.0022  0.0000  0.0008  0.0014 -0.0000
0.850  0.0017  0.0000  0.0006  0.0010  0.0001
0.950  0.0017  0.0000  0.0006  0.0008  0.0003
1.050  0.0011  0.0000  0.0003  0.0006  0.0002
1.150  0.0008  0.0000  0.0003  0.0004  0.0002
1.250  0.0004  0.0000  0.0002  0.0002  0.0001
1.350  0.0002  0.0000  0.0001  0.0001  0.0000
1.450  0.0001  0.0000  0.0000  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
