# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.393866 -----------------
#dely    BF    dB     BFVar
0.050  0.5205  0.0003  0.0025
0.150  0.4860  0.0003  0.0027
0.250  0.4505  0.0003  0.0038
0.350  0.4113  0.0003  0.0023
0.450  0.3682  0.0002  0.0035
0.550  0.3297  0.0002  0.0047
0.650  0.2861  0.0002  0.0046
0.750  0.2471  0.0002  0.0032
0.850  0.2066  0.0002  0.0014
0.950  0.1707  0.0002  0.0026
1.050  0.1377  0.0001  0.0014
1.150  0.1061  0.0001  0.0021
1.250  0.0805  0.0001  0.0016
1.350  0.0587  0.0001  0.0016
1.450  0.0391  0.0001  0.0009
1.550  0.0241  0.0000  0.0008
1.650  0.0125  0.0000  0.0006
1.750  0.0035  0.0000  0.0002
