# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.111158 -----------------
#dely    BF    dB     BFVar
0.050  0.1867  0.0022  0.0228
0.150  0.1807  0.0022  0.0119
0.250  0.1600  0.0020  0.0069
0.350  0.1360  0.0019  0.0111
0.450  0.1105  0.0016  0.0147
0.550  0.0985  0.0016  0.0067
0.650  0.0736  0.0013  0.0101
0.750  0.0555  0.0011  0.0153
0.850  0.0436  0.0010  0.0043
0.950  0.0278  0.0008  0.0072
1.050  0.0196  0.0007  0.0043
1.150  0.0114  0.0005  0.0029
1.250  0.0052  0.0003  0.0013
1.350  0.0018  0.0002  0.0005
1.450  0.0005  0.0001  0.0015
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
